morphology,tail,roll_deg,pitch_deg,condition,date,rep,source_file,n_samples,impact_time_s,estimated_fall_distance_m,posture_score,whole_body_upright_score,spine_alignment_score,whole_body_tilt_deg,whole_body_roll_deg,whole_body_pitch_deg,spine_misalignment_deg,abs_whole_body_pitch_deg,front_upright_score,back_upright_score,orientation_error_deg,angular_speed_deg_s,abs_roll_deg,abs_pitch_deg,abs_roll_rate_deg_s,abs_pitch_rate_deg_s,initial_orientation_error_deg,initial_posture_score,initial_whole_body_upright_score,initial_spine_alignment_score,initial_whole_body_pitch_deg,initial_abs_whole_body_pitch_deg,initial_front_upright_score,initial_back_upright_score,initial_angular_speed_deg_s,initial_roll_deg,initial_pitch_deg,initial_roll_rate_deg_s,initial_pitch_rate_deg_s,righting_success_075,righting_success_080,righting_success_085,time_to_righting_080_s,restricted_time_to_righting_075_s,restricted_time_to_righting_080_s,restricted_time_to_righting_085_s,integrated_posture_deficit,modeled_pd_effort_common,modeled_pd_effort_total
no_tail,0,180,15,r180_p15,0817,2,telemetry/raw/no_tail/roll_pitch/roll_180deg_pitch_+015deg/nt_roll_180deg_pitch_+015deg_0817_rep02.csv,50,0.7628000000000004,2.854042135200003,0.8063927508723614,0.8556878490308865,0.9423912607683346,25.97618717444043,-11.212385283751878,23.108258596572558,10.369573061699782,23.108258596572558,0.8331593460548001,0.8758772905114609,33.11922468763212,153.62453269372185,11.690065181334461,27.860280508654768,19.201148153741606,136.95611725659273,177.96466985669278,0.08896717727377441,0.0913273723423037,0.9741567614615797,-16.438801828212394,16.438801828212394,0.09275979909607801,0.09166098448007165,71.54217767916073,177.74219149612674,-16.547711909524885,27.289091412331942,53.652206527639635,0,0,0,,0.7139215614635308,0.7139215614635308,0.7139215614635308,0.665341075610179,1.6702248878770654,2.2055508223151703
no_tail,0,180,15,r180_p15,0817,3,telemetry/raw/no_tail/roll_pitch/roll_180deg_pitch_+015deg/nt_roll_180deg_pitch_+015deg_0817_rep03.csv,50,0.8233999999999995,3.3255289817999962,0.9185064476845791,0.9700971022503377,0.9468190818773877,5.382521594939206,5.043734591297715,-1.874580195417147,9.572565262070217,1.874580195417147,0.9810809932517873,0.9591030635091409,14.701036374229485,188.82885741280077,3.0528923225440394,1.5096023595359327,77.38166500247812,101.84533964222936,177.99265378942616,0.08494249917851149,0.08797429964134207,0.9655376573022942,-15.811162535767313,15.811162535767313,0.08927266159754199,0.08993318970930853,91.43060441075092,177.78749480347665,-15.92001147325194,43.79805376097017,79.72301238840589,1,1,0,0.6025999999999989,0.5824999999999996,0.6025999999999989,0.7139215614635326,0.6069013913489992,1.7030298234520806,2.1578276152913873
no_tail,0,180,15,r180_p15,0817,4,telemetry/raw/no_tail/roll_pitch/roll_180deg_pitch_+015deg/nt_roll_180deg_pitch_+015deg_0817_rep04.csv,50,0.8031000000000006,3.163575937050005,0.8708543280979308,0.9471558846025689,0.9194413952919116,9.511940771537601,-2.776451884675761,-9.09050513585398,14.500548847455903,9.09050513585398,0.940438345697815,0.9538104651428627,10.792423362266996,92.68868296247892,2.1854495712715902,10.4985392283632,31.065573534770802,67.1701066368206,179.79716920445082,0.07478473557843152,0.07780004510316385,0.9612428306341725,-13.651613924229846,13.651613924229846,0.07646812172510653,0.08363554164818388,142.27670497892618,179.6667243444944,-13.760304394395247,69.28649543548062,122.88445946568032,1,1,1,0.5821000000000005,0.5419999999999998,0.5821000000000005,0.6021999999999998,0.5788284659362176,1.4597077713681474,1.9945586889058962
no_tail,0,180,15,r180_p15,0817,5,telemetry/raw/no_tail/roll_pitch/roll_180deg_pitch_+015deg/nt_roll_180deg_pitch_+015deg_0817_rep05.csv,50,0.802999999999999,3.162788144999993,0.8771064927244854,0.9202068796054782,0.9531622857465798,14.362761671013915,-13.06830030257148,-5.8552270122842405,8.430788565615641,5.8552270122842405,0.9105536901498088,0.926210209428216,26.959928311992048,170.61954056293433,15.82473502146135,3.004893897954645,111.35032027423624,55.0785269247823,179.76921623106972,0.08287833786351041,0.08507978012361461,0.9741249653336472,-15.262800223225696,15.262800223225696,0.08559393694335304,0.08647296153146966,43.69575575338972,178.94525859766992,-15.37163541463661,12.418875812541149,37.293585811144936,0,0,0,,0.7139215614635326,0.7139215614635326,0.7139215614635326,0.6365275408374351,1.4799427156724498,2.041237615733747
no_tail,0,180,15,r180_p15,0817,6,telemetry/raw/no_tail/roll_pitch/roll_180deg_pitch_+015deg/nt_roll_180deg_pitch_+015deg_0817_rep06.csv,50,0.7642000000000007,2.864528044200005,0.9731913770156202,0.9921085934976139,0.9809323126460358,1.4204531704294934,0.9225220259067094,1.0800179020160168,3.43218372371356,1.0800179020160168,0.9942639400406329,0.9855727326540942,11.171356304075175,142.33856451536886,0.4599355542823105,0.9243997392789538,62.422971902076654,24.38517644247833,177.2230737240841,0.08710509451182889,0.08902061775880976,0.9784822516939757,-15.98501217053037,15.98501217053037,0.0903808886347417,0.08891627071108665,87.4651127841022,176.935626471384,-15.98501217053037,34.24034508017614,80.48443750062573,1,1,0,0.6021999999999998,0.5621000000000009,0.6021999999999998,0.7139215614635326,0.595967490993276,1.631053430306195,2.010533546248357
no_tail,0,180,30,r180_p30,0817,1,telemetry/raw/no_tail/roll_pitch/roll_180deg_pitch_+030deg/nt_roll_180deg_pitch_+030deg_0817_rep01.csv,50,0.783100000000001,3.007969717050008,0.6915979966012853,0.8914361504922477,0.7758244897510467,19.541492911395427,6.243698587908861,-18.440197313128035,40.35159184481159,18.440197313128035,0.94024538408754,0.8402508226525226,38.54931873775884,409.8227393079407,2.765946946450157,10.398154847373377,51.11184919622444,211.5868550500602,178.60114255443173,0.16474669022466504,0.1698671566598361,0.969856053778395,-30.565518162729333,30.565518162729333,0.17009436430844704,0.17084492582538358,106.75442654347725,178.1328962909706,-30.565518162729322,32.900863163862844,100.84725167006768,1,0,0,,0.5420000000000016,0.7139215614635326,0.7139215614635326,0.6018153510851043,1.5937951024639143,2.031978451903203
no_tail,0,180,30,r180_p30,0817,2,telemetry/raw/no_tail/roll_pitch/roll_180deg_pitch_+030deg/nt_roll_180deg_pitch_+030deg_0817_rep02.csv,50,0.7829999999999995,3.0072015449999965,0.664718983473577,0.8834495014814177,0.7524131060789995,20.97908973334483,-1.3083534604154607,-20.934372923963732,44.56564090578009,20.934372923963732,0.9698070724080904,0.7928364421374274,18.872034284141684,366.96337750010935,4.033023598283876,3.6459491445089895,114.32098377978997,245.1880420594014,177.9996012550202,0.16172037846789966,0.1674888848726076,0.9655588703149138,-30.120868026255415,30.120868026255415,0.16759573637275638,0.16897965805205062,67.49202409066906,178.24363867384562,-30.120868026255398,-7.652909330956254,67.05333114561179,0,0,0,,0.7139215614635326,0.7139215614635326,0.7139215614635326,0.6436682067500159,1.5755738350542663,2.167365978959889
no_tail,0,180,30,r180_p30,0817,3,telemetry/raw/no_tail/roll_pitch/roll_180deg_pitch_+030deg/nt_roll_180deg_pitch_+030deg_0817_rep03.csv,50,0.7629000000000001,2.854790491050001,0.7230726252827023,0.8853754614098147,0.8166847363618235,20.63241694623335,12.130593470745453,-16.430613693570095,32.99674745487178,16.430613693570095,0.8972492898386392,0.872593783860516,34.90452112628552,468.37329229924995,8.320383549058192,16.576673460792193,55.34684586528619,156.97735560806137,177.5589006525574,0.1707061612488977,0.1752347958790309,0.9741567614615797,-31.521613288056862,31.521613288056862,0.1758228593423018,0.17550011601933857,147.99277955803322,178.88387374926214,-31.630469946432367,13.206545213752985,138.9555346220173,1,1,0,0.5220000000000002,0.5220000000000002,0.5220000000000002,0.7139215614635326,0.569723569611339,1.5839179482460042,2.2390908501029636
no_tail,0,180,30,r180_p30,0817,4,telemetry/raw/no_tail/roll_pitch/roll_180deg_pitch_+030deg/nt_roll_180deg_pitch_+030deg_0817_rep04.csv,50,0.8028999999999975,3.1620004510499804,0.9620514719729263,0.9824006454183085,0.9792862784238935,3.167883824704464,1.9447836665773708,2.499699626007123,3.728469883699163,2.499699626007123,0.9777298152694005,0.9846212522248383,31.701972301274473,217.16431351618354,3.335387120619231,2.224843046107253,4.567476055881392,72.55058665676003,177.09018439514742,0.16143059732678855,0.1671924405080425,0.9655376573022942,-29.788582462343598,29.788582462343598,0.16625958275617247,0.16971480522774274,75.92613036738133,-178.60340654341604,-29.897135641023766,42.60734613960609,62.83681873335639,1,1,1,0.5017999999999994,0.4817,0.5017999999999994,0.5218999999999987,0.5052706366468238,1.551104172602961,2.0535417166861025
no_tail,0,180,30,r180_p30,0817,5,telemetry/raw/no_tail/roll_pitch/roll_180deg_pitch_+030deg/nt_roll_180deg_pitch_+030deg_0817_rep05.csv,50,0.7626999999999988,2.853293877449991,0.6879686179072914,0.9008284917657823,0.7637065481340981,17.8508714821592,0.8100231732393777,-17.831239662375097,42.532821335862344,17.831239662375097,0.9772717098992104,0.8234766095584471,19.12182463885885,501.2111225622882,0.12429934025726652,4.089206702204336,182.6038990356458,342.39463007883637,179.9650495633624,0.15215679585828878,0.1575841727896543,0.9655588703149138,-28.28558129157513,28.28558129157513,0.15721235605485806,0.15966807311045472,34.492053365208754,179.11694799740053,-28.285581291575127,24.96683015704413,23.76196658068079,0,0,0,,0.7139215614635326,0.7139215614635326,0.7139215614635326,0.6158838561154686,1.427829175091639,1.8194886390520126
no_tail,0,180,30,r180_p30,0817,6,telemetry/raw/no_tail/roll_pitch/roll_180deg_pitch_+030deg/nt_roll_180deg_pitch_+030deg_0817_rep06.csv,50,0.803799999999999,3.1690932281999924,0.6482824044895578,0.8222220209747126,0.7884517660096769,32.00003622455172,8.40213713322654,-30.62227775099049,38.07868211825815,30.62227775099049,0.874369327710906,0.7687430958757729,23.475276236019564,131.62445723224465,2.5628993742851094,22.475394065943107,63.27597120638501,77.29053563049716,179.86008477696117,0.15752135849710594,0.1582011779830379,0.9957028165365188,-28.470691130748403,28.470691130748403,0.15825503590801437,0.15817404708411176,67.60729493435119,179.02749323644926,-28.4706911307484,-24.095126430030557,63.16185645751894,0,0,0,,0.7139215614635326,0.7139215614635326,0.7139215614635326,0.6544814069690477,1.4768602510515303,1.976699404731072
