original_path,canonical_path,sha256,status,note
telemetry/WT_Pitch_0816/P15_0816_1.csv,telemetry/raw/with_tail/roll_pitch/roll_180deg_pitch_+015deg/wt_roll_180deg_pitch_+015deg_0816_rep01.csv,570abaac74f0d64b138ee440d4d62680209073ec5ce14c6b07b28c187fdbb5d8,analysis_input,
telemetry/WT_Pitch_0816/P15_0816_2.csv,telemetry/raw/with_tail/roll_pitch/roll_180deg_pitch_+015deg/wt_roll_180deg_pitch_+015deg_0816_rep02.csv,061499a380ca47ef71d0385094b427211939237fa1540569d391dd252d43d4b2,analysis_input,
telemetry/WT_Pitch_0816/P15_0816_3.csv,telemetry/raw/with_tail/roll_pitch/roll_180deg_pitch_+015deg/wt_roll_180deg_pitch_+015deg_0816_rep03.csv,f2a984595a4ede8c5b4b4fc64e881a39cc6d1ed7175c3155ecd3126ceea62681,analysis_input,
telemetry/WT_Pitch_0816/P15_0816_4.csv,telemetry/raw/with_tail/roll_pitch/roll_180deg_pitch_+015deg/wt_roll_180deg_pitch_+015deg_0816_rep04.csv,cc4c5d8ad8cb9f46cefc456096724d1fae57723f22ab8eadb649e7a894fd051d,analysis_input,
telemetry/WT_Pitch_0816/P15_0816_5.csv,telemetry/raw/with_tail/roll_pitch/roll_180deg_pitch_+015deg/wt_roll_180deg_pitch_+015deg_0816_rep05.csv,2c37fb5340af281c3c0b4fc8bb9b766a8219583ce39f744211aedb5829a9ad0e,analysis_input,
telemetry/WT_Pitch_0816/P15_0816_6.csv,telemetry/raw/with_tail/roll_pitch/roll_180deg_pitch_+015deg/wt_roll_180deg_pitch_+015deg_0816_rep06.csv,ca328c5b7e7776968a4fa2686e778349ce2360bccf969d5c97adf355881f0a9d,analysis_input,
telemetry/WT_Pitch_0816/P30_0816_1.csv,telemetry/raw/with_tail/roll_pitch/roll_180deg_pitch_+030deg/wt_roll_180deg_pitch_+030deg_0816_rep01.csv,e325f01659d2fc1f7c6a7da3d055b4931c0d07f5051a92a2f516333ad7a45667,analysis_input,
telemetry/WT_Pitch_0816/P30_0816_2.csv,telemetry/raw/with_tail/roll_pitch/roll_180deg_pitch_+030deg/wt_roll_180deg_pitch_+030deg_0816_rep02.csv,3eaa0095bf975857024e0a9b7f05f3503ce0b97f9506180148e876921b3e7f75,analysis_input,
telemetry/WT_Pitch_0816/P30_0816_3.csv,telemetry/raw/with_tail/roll_pitch/roll_180deg_pitch_+030deg/wt_roll_180deg_pitch_+030deg_0816_rep03.csv,3a5bbb9b8a9f144a84598788a6aefe601745ac2cdbb2dfe6ec47d9b11c00d5bf,analysis_input,
telemetry/WT_Pitch_0816/P30_0816_4.csv,telemetry/raw/with_tail/roll_pitch/roll_180deg_pitch_+030deg/wt_roll_180deg_pitch_+030deg_0816_rep04.csv,ca2b5f7881984f9c7007ede9eec1ce290e06d9f9108ad184e95df93fcd4ebc89,analysis_input,
telemetry/WT_Pitch_0816/P30_0816_5.csv,telemetry/raw/with_tail/roll_pitch/roll_180deg_pitch_+030deg/wt_roll_180deg_pitch_+030deg_0816_rep05.csv,b0ff15c5a2a27ed19629b7dd3ba993e9b6e85b9c18c82ac1971e64da27333af1,analysis_input,
telemetry/WT_Pitch_0816/P30_0816_6.csv,telemetry/raw/with_tail/roll_pitch/roll_180deg_pitch_+030deg/wt_roll_180deg_pitch_+030deg_0816_rep06.csv,db063f80fb520fd8fb8c6af6bf5f43ec6a2f7fabca6dbf9e78527c91bf05e58c,analysis_input,
telemetry/WTP45_0817_1.csv,telemetry/raw/with_tail/roll_pitch/roll_180deg_pitch_+045deg/wt_roll_180deg_pitch_+045deg_0817_rep01.csv,7ea28219940bbb29109de5a9a9e28946198ef4fdc11fd515f9cceab1b34c1660,analysis_input,
telemetry/WTP45_0817_2.csv,telemetry/raw/with_tail/roll_pitch/roll_180deg_pitch_+045deg/wt_roll_180deg_pitch_+045deg_0817_rep02.csv,1656f3161896de35d4bc12950082d1721c724b2abfd862368f1fc70635503c18,analysis_input,
telemetry/WTP45_0817_3.csv,telemetry/raw/with_tail/roll_pitch/roll_180deg_pitch_+045deg/wt_roll_180deg_pitch_+045deg_0817_rep03.csv,d808100c1eb6bfe614480c8752040c15ef6dc5ebe23c9b0200a9ff533ea60b69,analysis_input,
telemetry/WTP45_0817_4.csv,telemetry/raw/with_tail/roll_pitch/roll_180deg_pitch_+045deg/wt_roll_180deg_pitch_+045deg_0817_rep04.csv,a28ee80f4813a24734af11dab777bef5c7f06b463ff0c8edc739268ea7ee7697,analysis_input,
telemetry/WTP45_0817_5.csv,telemetry/raw/with_tail/roll_pitch/roll_180deg_pitch_+045deg/wt_roll_180deg_pitch_+045deg_0817_rep05.csv,0229d862abdce957365169a210156b5855e322cbff29671b50ce35bfad42662c,analysis_input,
telemetry/WTP45_0817_6.csv,telemetry/raw/with_tail/roll_pitch/roll_180deg_pitch_+045deg/wt_roll_180deg_pitch_+045deg_0817_rep06.csv,d0003404e44a2a8f6144324342c25fc8e01a234cc4dd376f8b5cbdc83c56e58a,analysis_input,
